name,0,1,2,3,4,5,6,7,8,9,Mean,Std
conv_re_23_conv_se_23_cat_0.1,0.386,0.39299999999999996,0.34600000000000003,0.363,0.42100000000000004,0.39899999999999997,0.43700000000000006,0.33,0.431,0.466,0.39720000000000005,0.0405950735927403
conv_re_23_conv_se_23_cat_0.2,0.46,0.32299999999999995,0.413,0.32299999999999995,0.311,0.39899999999999997,0.40299999999999997,0.45,0.401,0.40299999999999997,0.38859999999999995,0.0497678611153825
conv_re_23_conv_se_23_cat_0.3,0.457,0.324,0.387,0.337,0.426,0.324,0.374,0.484,0.41,0.424,0.3947,0.05267076988235504
conv_re_23_conv_se_23_cat_0.4,0.35600000000000004,0.32299999999999995,0.33,0.34299999999999997,0.273,0.28,0.376,0.374,0.344,0.27699999999999997,0.3276,0.03693561966449189
conv_re_23_conv_se_23_cat_0.5,0.349,0.27399999999999997,0.303,0.34700000000000003,0.361,0.26899999999999996,0.36700000000000005,0.37,0.324,0.34299999999999997,0.3307,0.03516546601425895
conv_re_23_conv_se_23_cat_0.6,0.314,0.27,0.35100000000000003,0.32,0.27,0.24600000000000002,0.29100000000000004,0.379,0.354,0.289,0.30840000000000006,0.040701842710128
conv_re_23_conv_se_23_cat_0.7,0.28300000000000003,0.27,0.299,0.27899999999999997,0.32899999999999996,0.24100000000000002,0.29600000000000004,0.28600000000000003,0.349,0.32899999999999996,0.29610000000000003,0.03042186713533538
conv_re_23_conv_se_23_cat_0.8,0.306,0.26,0.299,0.29100000000000004,0.26899999999999996,0.281,0.306,0.353,0.271,0.276,0.2912,0.025549168283918747
conv_re_23_conv_se_23_cat_0.9,0.314,0.21600000000000003,0.27,0.297,0.294,0.22899999999999998,0.273,0.304,0.247,0.287,0.2731,0.031184771924771225
rico_23_conv_se_23_add_0.1,0.441,0.45399999999999996,0.444,0.387,0.414,0.433,0.42700000000000005,0.4,0.426,0.507,0.4333,0.031228352502173398
rico_23_conv_se_23_cat_0.1,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_23_conv_se_23_add_0.1,0.441,0.45399999999999996,0.434,0.387,0.414,0.433,0.44299999999999995,0.369,0.426,0.507,0.43079999999999996,0.03557471011828487
seq2seq_23_conv_se_23_cat_0.1,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_tree_23_conv_se_23_add_0.1,0.441,0.45399999999999996,0.434,0.349,0.336,0.433,0.42700000000000005,0.4,0.426,0.439,0.41389999999999993,0.03812204086876777
seq2seq_tree_23_conv_se_23_cat_0.1,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
rico_23_conv_se_23_add_0.2,0.441,0.45399999999999996,0.444,0.349,0.41600000000000004,0.433,0.42700000000000005,0.4,0.426,0.507,0.42969999999999997,0.03809475029449596
rico_23_conv_se_23_cat_0.2,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_23_conv_se_23_add_0.2,0.39399999999999996,0.45399999999999996,0.434,0.354,0.414,0.423,0.44299999999999995,0.363,0.426,0.503,0.4208,0.04138308833327933
seq2seq_23_conv_se_23_cat_0.2,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_tree_23_conv_se_23_add_0.2,0.441,0.45399999999999996,0.434,0.349,0.336,0.433,0.42700000000000005,0.4,0.41100000000000003,0.439,0.4124,0.03791094828674165
seq2seq_tree_23_conv_se_23_cat_0.2,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
rico_23_conv_se_23_add_0.3,0.441,0.45399999999999996,0.444,0.349,0.41600000000000004,0.433,0.44299999999999995,0.4,0.426,0.503,0.4309,0.03750319986347832
rico_23_conv_se_23_cat_0.3,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_23_conv_se_23_add_0.3,0.39399999999999996,0.45399999999999996,0.434,0.354,0.40299999999999997,0.43,0.41700000000000004,0.363,0.426,0.494,0.41690000000000005,0.039302544446893004
seq2seq_23_conv_se_23_cat_0.3,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_tree_23_conv_se_23_add_0.3,0.43,0.45399999999999996,0.434,0.349,0.44299999999999995,0.433,0.44299999999999995,0.4,0.41100000000000003,0.439,0.4236,0.029038595007334626
seq2seq_tree_23_conv_se_23_cat_0.3,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
rico_23_conv_se_23_add_0.4,0.424,0.444,0.434,0.326,0.436,0.433,0.46299999999999997,0.4,0.426,0.503,0.42889999999999995,0.04293122406826993
rico_23_conv_se_23_cat_0.4,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_23_conv_se_23_add_0.4,0.39399999999999996,0.45399999999999996,0.406,0.354,0.45299999999999996,0.467,0.41700000000000004,0.363,0.41100000000000003,0.496,0.4215,0.04332955111699174
seq2seq_23_conv_se_23_cat_0.4,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_tree_23_conv_se_23_add_0.4,0.359,0.45299999999999996,0.434,0.349,0.44299999999999995,0.42100000000000004,0.44299999999999995,0.46,0.41,0.469,0.4241,0.038780020629184814
seq2seq_tree_23_conv_se_23_cat_0.4,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
rico_23_conv_se_23_add_0.5,0.409,0.444,0.439,0.326,0.436,0.433,0.493,0.4,0.473,0.45399999999999996,0.43069999999999997,0.04343742625893021
rico_23_conv_se_23_cat_0.5,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_23_conv_se_23_add_0.5,0.45399999999999996,0.44299999999999995,0.406,0.35,0.45299999999999996,0.467,0.41700000000000004,0.38299999999999995,0.41100000000000003,0.467,0.42510000000000003,0.0367245149729714
seq2seq_23_conv_se_23_cat_0.5,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_tree_23_conv_se_23_add_0.5,0.36,0.45299999999999996,0.431,0.35,0.379,0.423,0.483,0.384,0.41,0.469,0.4142,0.04339308700703373
seq2seq_tree_23_conv_se_23_cat_0.5,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.439,0.41869999999999996,0.03363941140983295
rico_23_conv_se_23_add_0.6,0.42700000000000005,0.444,0.401,0.297,0.436,0.433,0.493,0.40700000000000003,0.473,0.40399999999999997,0.4215,0.050080435301622525
rico_23_conv_se_23_cat_0.6,0.441,0.45399999999999996,0.444,0.387,0.336,0.433,0.42700000000000005,0.4,0.426,0.507,0.4255,0.042706556873623035
seq2seq_23_conv_se_23_add_0.6,0.509,0.344,0.39,0.386,0.45399999999999996,0.45,0.43700000000000006,0.38299999999999995,0.419,0.479,0.42510000000000003,0.047632866804340056
seq2seq_23_conv_se_23_cat_0.6,0.441,0.45399999999999996,0.434,0.386,0.44299999999999995,0.45,0.48,0.4,0.414,0.46399999999999997,0.4366,0.027557938965024203
seq2seq_tree_23_conv_se_23_add_0.6,0.371,0.483,0.433,0.35,0.359,0.46,0.439,0.319,0.426,0.39899999999999997,0.4039,0.050206473686169206
seq2seq_tree_23_conv_se_23_cat_0.6,0.441,0.45399999999999996,0.444,0.387,0.44299999999999995,0.45,0.47700000000000004,0.4,0.414,0.469,0.43790000000000007,0.027518902594398632
rico_23_conv_se_23_add_0.7,0.40299999999999997,0.5,0.401,0.297,0.43700000000000006,0.433,0.49,0.33,0.469,0.406,0.4166,0.061740100421039154
rico_23_conv_se_23_cat_0.7,0.441,0.45399999999999996,0.44299999999999995,0.387,0.426,0.45,0.42700000000000005,0.4,0.426,0.507,0.43610000000000004,0.031004677066533037
seq2seq_23_conv_se_23_add_0.7,0.35600000000000004,0.47,0.39,0.386,0.41,0.48100000000000004,0.439,0.38299999999999995,0.441,0.441,0.4197,0.03883825433770163
seq2seq_23_conv_se_23_cat_0.7,0.441,0.456,0.434,0.386,0.441,0.45,0.41,0.4,0.414,0.457,0.42890000000000006,0.023543364245578843
seq2seq_tree_23_conv_se_23_add_0.7,0.413,0.483,0.424,0.344,0.489,0.473,0.33,0.319,0.39299999999999996,0.40700000000000003,0.4074999999999999,0.05917474123306328
seq2seq_tree_23_conv_se_23_cat_0.7,0.441,0.41600000000000004,0.444,0.386,0.447,0.45,0.41,0.4,0.414,0.467,0.42750000000000005,0.0244959180272959
rico_23_conv_se_23_add_0.8,0.38299999999999995,0.461,0.301,0.297,0.396,0.507,0.514,0.33,0.39399999999999996,0.516,0.40990000000000004,0.08142045197614664
rico_23_conv_se_23_cat_0.8,0.441,0.46,0.44299999999999995,0.386,0.434,0.45,0.42700000000000005,0.4,0.414,0.45,0.43050000000000005,0.02259314055194629
seq2seq_23_conv_se_23_add_0.8,0.434,0.484,0.47,0.40299999999999997,0.457,0.42100000000000004,0.47700000000000004,0.33,0.504,0.41600000000000004,0.4396,0.047989998958116266
seq2seq_23_conv_se_23_cat_0.8,0.48100000000000004,0.45,0.381,0.386,0.431,0.467,0.436,0.33,0.414,0.42100000000000004,0.4197,0.0424500883391307
seq2seq_tree_23_conv_se_23_add_0.8,0.386,0.48,0.45299999999999996,0.36700000000000005,0.414,0.414,0.353,0.319,0.484,0.45299999999999996,0.4123,0.052922679448417935
seq2seq_tree_23_conv_se_23_cat_0.8,0.409,0.43700000000000006,0.387,0.386,0.467,0.467,0.456,0.384,0.424,0.45899999999999996,0.4276,0.03259509165503297
rico_23_conv_se_23_add_0.9,0.391,0.439,0.424,0.33399999999999996,0.359,0.447,0.467,0.40700000000000003,0.486,0.41700000000000004,0.4171,0.04441047173809349
rico_23_conv_se_23_cat_0.9,0.434,0.366,0.39899999999999997,0.389,0.38,0.503,0.474,0.33,0.41700000000000004,0.466,0.41580000000000006,0.05095841441803306
seq2seq_23_conv_se_23_add_0.9,0.449,0.424,0.424,0.32,0.366,0.51,0.397,0.441,0.414,0.41600000000000004,0.4161,0.047706288893603954
seq2seq_23_conv_se_23_cat_0.9,0.316,0.441,0.36,0.359,0.44299999999999995,0.42700000000000005,0.517,0.46399999999999997,0.46,0.321,0.41079999999999994,0.06407464397091879
seq2seq_tree_23_conv_se_23_add_0.9,0.449,0.466,0.44299999999999995,0.39,0.363,0.449,0.45899999999999996,0.466,0.379,0.293,0.4157,0.054532650769974496
seq2seq_tree_23_conv_se_23_cat_0.9,0.439,0.43700000000000006,0.39,0.36,0.35600000000000004,0.451,0.447,0.317,0.474,0.429,0.41000000000000003,0.048520098928176145
rico_23_conv_re_23_add_0.1,0.26899999999999996,0.193,0.266,0.287,0.27899999999999997,0.253,0.281,0.259,0.23399999999999999,0.221,0.2542,0.028368292158676027
rico_23_conv_re_23_cat_0.1,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
seq2seq_23_conv_re_23_add_0.1,0.26899999999999996,0.193,0.266,0.287,0.249,0.253,0.281,0.259,0.23600000000000002,0.254,0.25470000000000004,0.02505613697280568
seq2seq_23_conv_re_23_cat_0.1,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
seq2seq_tree_23_conv_re_23_add_0.1,0.26899999999999996,0.193,0.266,0.287,0.27899999999999997,0.253,0.281,0.259,0.253,0.221,0.2561,0.02757698315624825
seq2seq_tree_23_conv_re_23_cat_0.1,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
rico_23_conv_re_23_add_0.2,0.26899999999999996,0.193,0.266,0.287,0.28,0.253,0.281,0.259,0.239,0.221,0.2548,0.028138230221533125
rico_23_conv_re_23_cat_0.2,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
seq2seq_23_conv_re_23_add_0.2,0.26899999999999996,0.193,0.266,0.287,0.297,0.26899999999999996,0.281,0.259,0.23600000000000002,0.254,0.2611,0.02797659736279592
seq2seq_23_conv_re_23_cat_0.2,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
seq2seq_tree_23_conv_re_23_add_0.2,0.26899999999999996,0.193,0.266,0.287,0.27899999999999997,0.25,0.281,0.259,0.23,0.221,0.25349999999999995,0.028699303127428022
seq2seq_tree_23_conv_re_23_cat_0.2,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
rico_23_conv_re_23_add_0.3,0.26899999999999996,0.193,0.266,0.287,0.28,0.253,0.281,0.259,0.237,0.221,0.25460000000000005,0.028256680626004182
rico_23_conv_re_23_cat_0.3,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
seq2seq_23_conv_re_23_add_0.3,0.26899999999999996,0.19699999999999998,0.266,0.294,0.297,0.26899999999999996,0.281,0.28,0.23399999999999999,0.254,0.26409999999999995,0.02841988740301411
seq2seq_23_conv_re_23_cat_0.3,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
seq2seq_tree_23_conv_re_23_add_0.3,0.26899999999999996,0.193,0.266,0.287,0.28,0.25,0.281,0.259,0.263,0.221,0.2569,0.027768507341951243
seq2seq_tree_23_conv_re_23_cat_0.3,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
rico_23_conv_re_23_add_0.4,0.26899999999999996,0.193,0.304,0.287,0.28,0.253,0.281,0.259,0.237,0.221,0.2584,0.0318596924027838
rico_23_conv_re_23_cat_0.4,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
seq2seq_23_conv_re_23_add_0.4,0.27899999999999997,0.217,0.266,0.36700000000000005,0.297,0.26899999999999996,0.281,0.28,0.23399999999999999,0.256,0.27460000000000007,0.03813974305104848
seq2seq_23_conv_re_23_cat_0.4,0.26899999999999996,0.193,0.266,0.287,0.28600000000000003,0.253,0.281,0.259,0.253,0.221,0.25680000000000003,0.028230479981750222
seq2seq_tree_23_conv_re_23_add_0.4,0.26899999999999996,0.193,0.249,0.293,0.28,0.251,0.281,0.31,0.263,0.221,0.261,0.03274446518115695
seq2seq_tree_23_conv_re_23_cat_0.4,0.26899999999999996,0.193,0.266,0.287,0.27899999999999997,0.253,0.281,0.259,0.253,0.221,0.2561,0.02757698315624825
rico_23_conv_re_23_add_0.5,0.28300000000000003,0.193,0.304,0.287,0.276,0.253,0.281,0.226,0.23600000000000002,0.191,0.253,0.03798947222586805
rico_23_conv_re_23_cat_0.5,0.26899999999999996,0.193,0.266,0.287,0.27899999999999997,0.253,0.281,0.259,0.253,0.221,0.2561,0.02757698315624825
